"ID","...1","ccode","year","country.x","GPCP","GPCP_L","GPCP_L2","GPCP_G","GPCP_G_L","GPCP_G_FL","TOT_100","TOT_100_L","TOT_100_G","country.y","cname","cmark","wars","war","warl","onset","ethonset","durest","aim","casename","ended","ethwar","waryrs","pop","lpop","polity2","gdpen","gdptype","gdpenl","lgdpenl1","lpopl1","region","western","eeurop","lamerica","ssafrica","asia","nafrme","colbrit","colfra","mtnest","lmtnest","elevdiff","Oil","ncontig","ethfrac","ef","plural","second","numlang","relfrac","plurrel","minrelpc","muslim","nwstate","polity2l","instab","anocl","deml","empethfrac","empwarl","emponset","empgdpenl","emplpopl","emplmtnest","empncontig","empolity2l","sdwars","sdonset","colwars","colonset","cowwars","cowonset","cowwarl","sdwarl","colwarl","GDP_G","GDP_G_L","POLITY2L_6","Y_0","Location","Type3","Type1","Type4","Type2","WAR_PRIO","WAR_PRIO_ON","WAR_PRIO_OFF","MINOR_PRIO","MINOR_PRIO_ON","MINOR_PRIO_OFF","ANY_PRIO","ANY_PRIO_ON","ANY_PRIO_OFF","Iccode.data_420","Iccode.data_432","Iccode.data_433","Iccode.data_434","Iccode.data_435","Iccode.data_436","Iccode.data_437","Iccode.data_438","Iccode.data_439","Iccode.data_450","Iccode.data_451","Iccode.data_452","Iccode.data_461","Iccode.data_471","Iccode.data_475","Iccode.data_481","Iccode.data_482","Iccode.data_483","Iccode.data_484","Iccode.data_490","Iccode.data_500","Iccode.data_501","Iccode.data_510","Iccode.data_516","Iccode.data_517","Iccode.data_520","Iccode.data_522","Iccode.data_530","Iccode.data_540","Iccode.data_541","Iccode.data_551","Iccode.data_552","Iccode.data_553","Iccode.data_560","Iccode.data_565","Iccode.data_570","Iccode.data_571","Iccode.data_572","Iccode.data_580","Iccode.data_625","Iccyear.data_420","Iccyear.data_432","Iccyear.data_433","Iccyear.data_434","Iccyear.data_435","Iccyear.data_436","Iccyear.data_437","Iccyear.data_438","Iccyear.data_439","Iccyear.data_450","Iccyear.data_451","Iccyear.data_452","Iccyear.data_461","Iccyear.data_471","Iccyear.data_475","Iccyear.data_481","Iccyear.data_482","Iccyear.data_483","Iccyear.data_484","Iccyear.data_490","Iccyear.data_500","Iccyear.data_501","Iccyear.data_510","Iccyear.data_516","Iccyear.data_517","Iccyear.data_520","Iccyear.data_522","Iccyear.data_530","Iccyear.data_540","Iccyear.data_541","Iccyear.data_551","Iccyear.data_552","Iccyear.data_553","Iccyear.data_560","Iccyear.data_565","Iccyear.data_570","Iccyear.data_571","Iccyear.data_572","Iccyear.data_580","Iccyear.data_625","year_actual"
57,63,432,21,"Mali",414.512387644677,359.472080755286,292.187117173663,0.153114274615557,0.23028039097847,-0.272901275379857,90.07460022,98.6,-0.086464500811359,"MALI","MALI",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,0.555508553981781,2,0.538999974727631,6.29059267044067,9.26823139190674,6,0,0,0,1,0,0,0,1,0.400000005960464,0.336472243070602,1132,0,0,0.778310716152191,0.754351019859314,0.430000007152557,0.150000005960464,16,0.181800007820129,90,9,90,0,6,0,0,1,0.778310716152191,0,0,0.539472818374634,9.26823139190674,0.336472243070602,0,NA,0,0,0,0,NA,NA,NA,0,0,0.030628163317619,0.0102487623385247,1,0.550999999046326,"Mali",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
58,66,433,3,"Senegal",618.398676507835,514.749948756575,608.32388661714,0.201357431898016,-0.15382256051283,-0.142155276970327,110.49,106.07,0.0416705948901669,"SENEGAL","SENEGAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5695,8.64734363555908,-1,1.13900005817413,0,1.13399994373322,7.03350639343262,8.61938858032227,6,0,0,0,1,0,0,0,1,0,0,581,1,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-2,1,1,0,0.722772240638733,0,0,1.13399994373322,8.61938858032227,0,0,-2,0,0,0,0,0,0,0,0,0,0.00440927221253398,-0.0340716185838952,0,1.17400002479553,"Senegal",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
59,67,433,4,"Senegal",530.49004137078,618.398676507835,514.749948756575,-0.142155276970327,0.201357431898016,-0.239652285761417,96.85,110.49,-0.123450085980632,"SENEGAL","SENEGAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5855,8.67505168914795,-1,1.20299994945526,0,1.13900005817413,7.03790616989136,8.64734363555908,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,0,0,1.13900005817413,8.64734363555908,0,0,-1,0,0,0,0,0,0,0,0,0,0.0561895417140913,0.00440927221253398,0,1.17400002479553,"Senegal",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
60,68,433,5,"Senegal",403.356890382604,530.49004137078,618.398676507835,-0.239652285761417,-0.142155276970327,0.283795664523333,93.89,96.85,-0.0305627258647392,"SENEGAL","SENEGAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6019,8.70267677307129,-1,1.18799996376038,0,1.20299994945526,7.09257364273071,8.67505168914795,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,0,0,1.20299994945526,8.67505168914795,0,0,-1,0,0,0,0,0,0,0,0,0,-0.0124688165628581,0.0561895417140913,0,1.17400002479553,"Senegal",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
61,69,433,6,"Senegal",517.8278271288,403.356890382604,530.49004137078,0.283795664523333,-0.239652285761417,0.117398618441061,108.01,93.89,0.150388752795825,"SENEGAL","SENEGAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6192,8.73101329803467,-1,1.12699997425079,0,1.18799996376038,7.08002662658691,8.70267677307129,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,0,0,1.18799996376038,8.70267677307129,0,0,-1,0,0,0,0,0,0,0,0,0,-0.0513467940828039,-0.0124688165628581,0,1.17400002479553,"Senegal",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
62,70,433,7,"Senegal",578.620098624058,517.8278271288,403.356890382604,0.117398618441061,0.283795664523333,0.0265229098041026,109.69,108.01,0.0155541153596888,"SENEGAL","SENEGAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6375,8.76013946533203,-1,1.16299998760223,0,1.12699997425079,7.02731466293335,8.73101329803467,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,0,0,1.12699997425079,8.73101329803467,0,0,-1,0,0,0,0,0,0,0,0,0,0.0319432246441465,-0.0513467940828039,0,1.17400002479553,"Senegal",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
63,71,433,8,"Senegal",593.966787310705,578.620098624058,517.8278271288,0.0265229098041026,0.117398618441061,0.0744106428278552,115.95,109.69,0.057069924332209,"SENEGAL","SENEGAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6565,8.78950786590576,-1,1.15499997138977,0,1.16299998760223,7.05875825881958,8.76013946533203,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,0,0,1.16299998760223,8.76013946533203,0,0,-1,0,0,0,0,0,0,0,0,0,-0.00687877583641,0.0319432246441465,0,1.17400002479553,"Senegal",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
64,72,433,9,"Senegal",638.164237772891,593.966787310705,578.620098624058,0.0744106428278552,0.0265229098041026,0.111880667803763,113.58,115.95,-0.0204398447606727,"SENEGAL","SENEGAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6762,8.81907367706299,-1,1.1710000038147,0,1.15499997138977,7.05185556411743,8.78950786590576,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,0,0,1.15499997138977,8.78950786590576,0,0,-1,0,0,0,0,0,0,0,0,0,0.013852842269489,-0.00687877583641,0,1.17400002479553,"Senegal",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
65,73,433,10,"Senegal",709.562478863401,638.164237772891,593.966787310705,0.111880667803763,0.0744106428278552,-0.0394978631162977,112.11,113.58,-0.0129424194400423,"SENEGAL","SENEGAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6968,8.84908390045166,-1,1.17200005054474,0,1.1710000038147,7.06561326980591,8.81907367706299,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,0,0,1.1710000038147,8.81907367706299,0,0,-1,0,0,0,0,0,0,0,0,0,0.00085401086830376,0.013852842269489,0,1.17400002479553,"Senegal",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
66,74,433,11,"Senegal",681.536277200794,709.562478863401,638.164237772891,-0.0394978631162977,0.111880667803763,-0.244228391376536,115.68,112.11,0.0318437249130319,"SENEGAL","SENEGAL",0,1,1,0,1,1,11,3,"MFDC (Casamance)",0,2,"1989-",7182,8.87933349609375,-1,1.13900005817413,0,1.17200005054474,7.06646680831909,8.84908390045166,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,0,1,1.17200005054474,8.84908390045166,0,0,-1,0,0,0,0,0,0,0,0,0,-0.0281569888629845,0.00085401086830376,0,1.17400002479553,"Senegal",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
67,75,433,12,"Senegal",515.085768555291,681.536277200794,709.562478863401,-0.244228391376536,-0.0394978631162977,-0.0310186511671827,115.74,115.68,0.00051867219917002,"SENEGAL","SENEGAL",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,7404,8.90977573394775,-1,1.14499998092651,0,1.13900005817413,7.03790616989136,8.87933349609375,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,1,0,1.13900005817413,8.87933349609375,0,0,-1,0,0,0,0,0,0,0,0,0,0.00526771066368382,-0.0281569888629845,0,1.17400002479553,"Senegal",1,0,0,0,FALSE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,TRUE,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
68,76,433,13,"Senegal",499.108502779294,515.085768555291,681.536277200794,-0.0310186511671827,-0.244228391376536,0.105307751601303,101.43,115.74,-0.123639191290824,"SENEGAL","SENEGAL",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,7625,8.93918800354004,-1,1.12000000476837,0,1.14499998092651,7.04315996170044,8.90977573394775,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,1,0,1.14499998092651,8.90977573394775,0,0,-1,0,0,0,0,0,0,0,0,0,-0.0218340406765008,0.00526771066368382,0,1.17400002479553,"Senegal",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
69,77,433,14,"Senegal",551.668497012074,499.108502779294,515.085768555291,0.105307751601303,-0.0310186511671827,0.129850297884461,110.52,101.43,0.0896184560780833,"SENEGAL","SENEGAL",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,7740,8.95415687561035,-1,1.11630308628082,2,1.12000000476837,7.02108383178711,8.93918800354004,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,1,0,1.12000000476837,8.93918800354004,0,0,-1,0,0,0,0,0,0,0,0,0,-0.00330082006411544,-0.0218340406765008,0,1.17400002479553,"Senegal",1,0,0,0,FALSE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,TRUE,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
70,78,433,15,"Senegal",623.302815682565,551.668497012074,499.108502779294,0.129850297884461,0.105307751601303,0.113325498904902,102.91,110.52,-0.0688563155989866,"SENEGAL","SENEGAL",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,7901.2998046875,8.97478294372559,-1,1.06326842308044,2,1.11600005626678,7.01777791976929,8.95415687561035,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,1,0,1.11630308628082,8.95415687561035,0,0,-1,0,0,0,0,NA,NA,0,0,0,-0.0472505649889812,-0.00330082006411544,0,1.17400002479553,"Senegal",1,0,0,0,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,NA,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
71,79,433,16,"Senegal",693.938918238622,623.302815682565,551.668497012074,0.113325498904902,0.129850297884461,-0.0826181462329682,99.89,102.91,-0.0293460305120979,"SENEGAL","SENEGAL",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,8112.31005859375,9.00113773345947,-1,1.0657377243042,2,1.06299996376038,6.96910285949707,8.97478294372559,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,1,0,1.06326842308044,8.97478294372559,0,0,-1,0,0,0,0,NA,NA,NA,0,0,0.00257550389196476,-0.0472505649889812,0,1.17400002479553,"Senegal",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
72,80,433,17,"Senegal",636.606971214836,693.938918238622,623.302815682565,-0.0826181462329682,0.113325498904902,-0.0499427171840658,100,99.89,0.00110121133246571,"SENEGAL","SENEGAL",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,8330,9.02761840820312,-1,1.09197664260864,2,1.06599998474121,6.97142267227173,9.00113773345947,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,1,0,1.0657377243042,9.00113773345947,0,0,-1,0,0,0,0,NA,NA,NA,0,0,0.0243683473163819,0.00257550389196476,0,1.17400002479553,"Senegal",1,0,0,0,FALSE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,TRUE,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
73,81,433,18,"Senegal",604.813089294049,636.606971214836,693.938918238622,-0.0499427171840658,-0.0826181462329682,-0.0131349177008974,101.84,100,0.0184,"SENEGAL","SENEGAL",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,8555.6103515625,9.05434226989746,-1,1.11721348762512,2,1.09200000762939,6.9957447052002,9.02761840820312,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,1,0,1.09197664260864,9.02761840820312,0,0,-1,0,0,0,0,NA,NA,NA,0,0,0.0230892672340388,0.0243683473163819,0,1.17400002479553,"Senegal",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
74,82,433,19,"Senegal",596.868919141746,604.813089294049,636.606971214836,-0.0131349177008974,-0.0499427171840658,0.0487237467692276,103.55,101.84,0.0167910447761193,"SENEGAL","SENEGAL",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,8790.3798828125,9.08141326904297,-1,1.14126491546631,2,1.11699998378754,7.01859283447266,9.05434226989746,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,1,0,1.11721348762512,9.05434226989746,0,0,-1,0,0,0,0,NA,NA,NA,0,0,0.0217233053097227,0.0230892672340388,0,1.17400002479553,"Senegal",1,0,0,0,FALSE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,TRUE,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
75,83,433,20,"Senegal",625.950609212431,596.868919141746,604.813089294049,0.0487237467692276,-0.0131349177008974,0.269918992435864,108.33,103.55,0.0461612747464993,"SENEGAL","SENEGAL",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,9032.4599609375,9.10857963562012,-1,1.17373156547546,2,1.14100003242493,7.03989267349243,9.08141326904297,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,1,0,1.14126491546631,9.08141326904297,0,0,-1,0,0,0,0,NA,NA,NA,0,0,0.0286867065033942,0.0217233053097227,0,1.17400002479553,"Senegal",1,0,0,0,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,NA,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
76,84,433,21,"Senegal",794.906566965665,625.950609212431,596.868919141746,0.269918992435864,0.0487237467692276,-0.130836695224319,102.5899963,108.33,-0.052986279885535,"SENEGAL","SENEGAL",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,1.20096468925476,2,1.17400002479553,7.06794309616089,9.10857963562012,6,0,0,0,1,0,0,0,1,0,0,581,0,0,0.722772240638733,0.727499961853027,0.430000007152557,0.239999994635582,9,0.149600028991699,92,6,92,0,-1,0,1,0,0.722772240638733,1,0,1.17373156547546,9.10857963562012,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0.0229681975210561,0.0286867065033942,0,1.17400002479553,"Senegal",2,0,0,0,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,NA,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
77,87,434,3,"Benin",917.200386462035,893.911009534029,1045.29281702661,0.0260533505903965,-0.144822393330123,-0.0169056779498289,76.02,88.69,-0.142857142857143,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3568,8.17976093292236,-7,1.17700004577637,0,1.1139999628067,7.01571226119995,8.15017890930176,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,-7,0,0,0,0.618177533149719,0,0,1.1139999628067,8.15017890930176,0,0,-7,0,0,0,0,0,0,0,0,0,0.056553038665224,0.0549242129195326,0,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
78,88,434,4,"Benin",901.694492113049,917.200386462035,893.911009534029,-0.0169056779498289,0.0260533505903965,-0.156813671713046,96.27,76.02,0.2663772691397,"BENIN","BENIN",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3678,8.21012401580811,-7,1.01800000667572,0,1.17700004577637,7.07072401046753,8.17976093292236,6,0,0,0,1,0,0,0,1,0,0,658,0,0,0.618177533149719,0.622277975082397,0.555000007152557,0.224999994039536,24,0.464999973773956,70,15,15,0,-7,0,0,0,0.618177533149719,0,0,1.17700004577637,8.17976093292236,0,0,-7,0,0,0,0,0,0,0,0,0,-0.13508923782222,0.056553038665224,0,1.05599999427795,"Benin",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
